date,title,source,contents,link
2주 전,"이틀 쉰 한국, 얼마나 불리할까. 클린스만 전략은?",스포츠경향,"한국은 정통 수비형 미드필더 2명을 세우든, 공격적 미드필더 한명을 수비적으로 운영하든, 그건 위르겐 클린스만의 선택이다. 한 감독은 “가장 좋은 시나리오는 한국이 전반 1,2골을 넣은 뒤 후반 영리하게 체력을 세이브하면서 실점을 최소화하는 것”이라며 “뒤진 상태로 후반으로 간다면 한국은 점점...",http://sports.khan.co.kr/news/sk_index.html?art_id=202402021649003&sec_id=520101&pt=nv
2주 전,"[아시안컵] 클린스만 ""조규성, 나처럼 골을 위해 죽음을 불사할 스트라이커""",연합뉴스,"조규성(미트윌란)도 그랬습니다,"" 위르겐 클린스만 한국 축구 대표팀 감독이 믿음에 골로 보답한 조규성을 향해 함박웃음을 지었다. 클린스만호는 31일(이하 현지시간) 카타르 도하의 알에글라 훈련장에서 회복훈련을 진행했다. 전날 클린스만호는 사우디아라비아와 2023 아시아축구연맹(AFC) 카타르 아시안컵...",https://www.yna.co.kr/view/AKR20240131156600007?input=1195m
2주 전,"[사진]클린스만 감독, '호주전 앞두고'",OSEN,대한민국 축구대표팀이 2023 아시아축구연맹(AFC) 카타르 아시안컵 호주와의 8강전을 하루 앞두고 1일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 론도 훈련을 지켜보고 있다. 2024.02.01 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112267601
2주 전,"'전투 준비 완료' 클린스만호, 잠시 후 호주와 8강전…""9년 전 눈물, 복수한다...",TV조선,"클린스만 감독은 90분 안에 경기를 끝내고 싶다면서도, 승부차기까지 염두에 두고 있습니다. 클린스만 ""팽팽한 경기가 예상됩니다. 혈투가 전망되지만 우린 전투를 치를 준비가 됐습니다."" 호주와의 역대 전적은 우리가 열세입니다. 9년전 아시안컵 결승에서 연장전 끝에 1-2로 패한 뼈아픈 기억 역시...",https://news.tvchosun.com/site/data/html_dir/2024/02/02/2024020290167.html
2주 전,"클린스만호, 사우디에 승부차기 승리…아시안컵 8강 진출(종합)",연합뉴스,후반 추가시간 조규성 극적 동점골로 1-1 만들어…조현우 승부차기 선방쇼 8회 연속 아시안컵 8강 진출…다음 상대는 호주 64년 만의 아시안컵 우승에 도전하는 클린스만호가 중동의 강호 사우디아라비아를 승부차기 끝에 물리치고 8강에 진출했다. 위르겐 클린스만 감독이 지휘하는 한국 축구 대표팀은 31일...,https://www.yna.co.kr/view/AKR20240131004751007?input=1195m
2주 전,[사진]김민재 어깨 주무르는 클린스만 감독,OSEN,대한민국 축구대표팀이 2023 아시아축구연맹(AFC) 카타르 아시안컵 호주와의 8강전을 하루 앞두고 1일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 김민재의 어깨를 주무르며 격려하고 있다. 2024.02.01 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112267585
2주 전,"호주 만나는 클린스만호, '쓰리백' 카드 접어두기를",오마이뉴스,위르겐 클린스만 감독이 이끌고 있는 한국 축구대표팀이 한국 시각으로 3일(토) 오전 0시 30분 알 와크라에 있는 알 자누브 스타디움에서 2023 AFC... 그들은 우리보다 이틀 이상 여유있게 쉬면서 클린스만호를 분석한 팀이다. 호주가 B조 세 게임에 이어 신태용 감독이 이끄는 인도네시아와 맞붙은 16강에...,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002999291&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2주 전,"[아시안컵] 8강까지 이틀뿐인 휴식 시간…클린스만 ""조 1위 못한 대가""",연합뉴스,"""호주전까지 휴식일이 이틀밖에 주어지지 않는 것은 우리가 조 1위를 하지 못한 대가입니다."" 위르겐 클린스만 한국 축구 대표팀 감독은 30일(이하... 이 체력 문제를 어떻게 해쳐나갈 것인지 묻는 말에 클린스만 감독은 ""남은 시간이 적지는 않다. 차이를 만들어낼 수 있는 긴 시간이다""라고 말했다. 이어 ""오늘...",https://www.yna.co.kr/view/AKR20240131007300007?input=1195m
2주 전,"클린스만호, '호주 엔진' 어바인 경계령",스포츠투데이,위르겐 클린스만 감독이 이끄는 한국 축구대표팀의 2023 아시아축구연맹(AFC) 카타르 아시안컵 8강 상대인 호주의 주요 경계 대상은 누굴일까. 클린스만호는 3일(한국시각) 오전 12시 30분 카타르 알와크라에 위치한 알자누브 스타디움에서 호주와 대회 8강전을 치른다. 직전 사우디아라비아와 16강전에서...,http://www.stoo.com/article.php?aid=91569270861
2주 전,클린스만 감독과 이야기하는 김민재,연합뉴스,2023 아시아축구연맹(AFC) 아시안컵 한국과 호주의 8강전을 하루 앞둔 1일(현지시간) 카타르 도하 알에글라 훈련장에서 위르겐 클린스만 감독과 김민재가 이야기를 나누고 있다. 2024.2.1,https://www.yna.co.kr/view/PYH20240201275800013?input=1196m
2주 전,"클린스만, 마이클 조던 소환한 까닭은?…“지나간 찬스는 잊어라”[스경X도하...",스포츠경향,"위르겐 클린스만 축구 대표팀 감독이 대표팀 스트라이커 조규성(미트윌란)에게 “지나간 기회는 잊고, 앞으로 올 득점 기회에 집중하라”고 조언했다. 클린스만 감독은 호주와의 2023 아시안컵 8강전을 앞두고 1일 카타르 도하의 메인미디어센터(MMC)에서 열린 사전 기자회견에 조규성과 함께 참석했다. 그는 선수...",http://sports.khan.co.kr/news/sk_index.html?art_id=202402011906003&sec_id=520101&pt=nv
2주 전,'호주전 쉽지 않겠네'…클린스만호 승률 47.3%,뉴시스,승부차기 혈투 끝에 사우디아라비아를 꺾고 아시아축구연맹(AFC) 아시안컵 8강에 오른 클린스만호의 호주전 승리 확률이 50%가 안 되는 것으로 나타났다. 1일(한국시간) 축구통계전문매체 '옵타'(Opta)에 따르면 위르겐 클린스만 감독이 지휘하는 한국 축구대표팀이 2023 AFC 아시안컵 8강전에서 호주를...,http://www.newsis.com/view/?id=NISX20240201_0002613045&cID=10503&pID=10500
2주 전,"클린스만호, 호주와 8강전…승리하면 요르단과 맞붙는다",머니투데이,위르겐 클린스만 감독이 이끄는 축구대표팀이 2023 아시아축구연맹(AFC) 카타르 아시안컵 4강 진출을 두고 호주와 맞붙는다. 2일 뉴시스에 따르면 한국은 3일 새벽 0시30분(한국시간) 카타르 알와크라에 있는 알자누브 스타디움에서 호주와 8강전을 치른다. 국제축구연맹(FIFA) 랭킹에서는 한국이 23위로...,http://news.mt.co.kr/mtview.php?no=2024020222574376142
2주 전,클린스만의 전술과 선택에는 이유가 있을까?,GQ,"클린스만은 왜 4-4-2를 썼을까 클린스만이 독일에서 감독할 때도 4-4-2에 익숙했다. 한국에는 믿음직한 중앙수비수 2명이 있다. 김민재와 김영권이 가운데서 버텨줄 거라 생각한 모양이다. 그리고 김태환, 설영우 등 리그에서 촉망받는 풀백들이 있었으니까. 하지만 미드필더 라인이 부족했기에 좋은 전술이 되지...",https://www.gqkorea.co.kr/2024/02/02/%ed%81%b4%eb%a6%b0%ec%8a%a4%eb%a7%8c%ec%9d%98-%ec%a0%84%ec%88%a0%ea%b3%bc-%ec%84%a0%ed%83%9d%ec%97%90%eb%8a%94-%ec%9d%b4%ec%9c%a0%ea%b0%80-%ec%9e%88%ec%9d%84%ea%b9%8c/?utm_source=naver&utm_medium=partnership
2주 전,"[IS 알와크라] ‘황희찬 출격+조규성 선발 복귀’ 클린스만호, 호주전 베스트...",일간스포츠,"위르겐 클린스만 감독이 이끄는 축구대표팀은 3일 오전 0시 30분(한국시간) 카타르 알와크라의 알자눕 스타디움에서 호주와 2023 아시아축구연맹(AFC)... 클린스만 감독은 사우디를 상대로 스리백을 꺼내 들었다. 전반에는 사우디의 공세를 잘 틀어막았지만, 후반 시작과 동시에 실점하며 포백으로 전환한 바 있다....",https://isplus.com/article/view/isp202402020067
2주 전,"여유 넘치는 클린스만 감독 ""어떤 도발도 상관없어…호주전, 승리하겠다"" [아...",뉴스1,=뉴스1) 김도용 기자 = 위르겐 클린스만 한국 축구대표팀 감독이 상대 팀 호주의 도발에 크게 개의치 않으면서 승리에 대한 자신감을 보였다. 클린스만 감독이 지도하는 한국 축구대표팀은 3일 오전 0시30분(이하 한국시간) 카타르 알와크라의 알자눕 스타디움에서 호주와 2023 아시아축구연맹(AFC) 아시안컵...,https://www.news1.kr/articles/5309626
2주 전,"롯데 김상수 ""축구 조규성 부담감 이해돼…클린스만호 아시안컵 우승하길""",뉴스1,롯데 자이언츠의 베테랑 투수 김상수(37)가 클린스만호의 아시아축구연맹(AFC) 아시안컵 우승을 기원했다. 김상수는 1일 스프링캠프지 괌으로의 출국을... 클린스만 감독이 이끄는 한국은 1월31일 카타르 알라이얀에서 끝난 아시안컵 16강 사우디아라비아와의 경기에서 1-1로 비긴 뒤 승부차기 끝에 4PSO2로...,https://www.news1.kr/articles/5310423
2주 전,훈련 지켜보는 클린스만,뉴스1,=뉴스1) 김성진 기자 = 2023 아시아축구연맹(AFC) 카타르 아시안컵 호주와의 8강전을 앞둔 대한민국 축구대표팀 위르겐 클린스만 감독이 1일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 선수들의 훈련 모습을 지켜보고 있다. 2024.2.1/뉴스1,https://www.news1.kr/photos/view/?6463151
2주 전,클린스만 감독 '규성이부터 답할래?',연합뉴스,2023 아시아축구연맹(AFC) 아시안컵 한국과 호주의 8강전을 하루 앞둔 1일(현지시간) 카타르 도하 메인미디어센터(MMC)에서 위르겐 클린스만 감독과 조규성이 공식 기자회견을 하고 있다. 2024.2.1,https://www.yna.co.kr/view/PYH20240201257800013?input=1196m
2주 전,"[사진]클린스만 감독, '호주 잡고 4강 간다'",OSEN,대한민국 축구대표팀이 2023 아시아축구연맹(AFC) 카타르 아시안컵 호주와의 8강전을 하루 앞두고 1일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 론도 훈련을 지켜보며 즐거워하고 있다. 2024.02.01 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112267602
2주 전,취재진 질문에 답하는 클린스만 감독,연합뉴스,2023 아시아축구연맹(AFC) 아시안컵 한국과 호주의 8강전을 하루 앞둔 1일(현지시간) 카타르 도하 메인미디어센터(MMC)에서 위르겐 클린스만 감독이 공식 기자회견을 하고 있다. 2024.2.1,https://www.yna.co.kr/view/PYH20240201257000013?input=1196m
2주 전,클린스만 “호주전도 혈투예상… 승부차기 훈련 시킬 것”,세계일보,"클린스만, 조규성에 “지나간 찬스는 생각하지 말라는 것” 2023 아시아축구연맹(AFC) 아시안컵 한국과 호주의 8강전을 하루 앞둔 1일(현지시간) 카타르 도하 알에글라 훈련장에서 위르겐 클린스만 감독이 선수들 훈련 모습을 지켜보고 있다. 도하=연합뉴스 대한민국 대표팀이 아시안컵 16강전에서 호주와 맞붙는...",http://www.segye.com/newsView/20240202506480?OutUrl=naver
2주 전,"조규성 부진에, ‘마이클 조던’ 소환…클린스만 “그도 넣지 못한 슛 더 많았...",스포츠서울,도하 | 연합뉴스 도하 | 연합뉴스 “마이클 조던도 링에 넣은 공보다 넣지 못한 공이 더 많았다.” 한국 위르겐 클린스만 감독은 아시아축구연맹(AFC) 아시안컵 호주와 8강전을 하루 앞둔 1일 오후 6시(한국시간) 메인미디어센터(MMC)에서 열린 공식 기자회견에 참석했다. 8강전을 앞둔 각오를 먼저 밝혔다. 클린스만...,https://www.sportsseoul.com/news/read/1396139?ref=naver
2주 전,[한국 중계]호주戰 선발 명단 발표(속보),광주매일신문,위르겐 클린스만 감독이 지휘하는 대한민국 축구 대표팀은 내일(3일) 새벽 0시 30분(한국시각) 카타르 알 자누브 스타디움(Al Janoub Stadium)에서 호주와 2023... 클린스만 호는 4-2-3-1 포메이션으로 나선다. 클린스만 감독은 지난 사우디와의 16강전과 비교해 3명이 달라진 라인업을 내세웠다. 먼저 지난 경기...,http://www.kjdaily.com/article.php?aid=1706884252621508227
2주 전,"5년 전 벤투호가 넘지 못한 '8강산', 클린스만호는 넘을 수 있을까",한국일보,"클린스만호가 당초 목표로 했던 64년 만의 우승을 위해선 '8강산'을 반드시 넘어야 한다. 8강은 5년 전 아랍에미리트(UAE) 아시안컵에서 59년 만의 우승을 향해 내달렸던 벤투호가 침몰했던 지점이다. 그때와 지금, 무엇이 같고, 무엇이 달라졌을까. 클린스만호는 이 항해를 끝까지 이어갈 수 있을까. '2019 UAE...",https://www.hankookilbo.com/News/Read/A2024020109490005577?did=NA
2주 전,"황희찬 첫 선발 출격! 클린스만호, 호주전 다시 포백 가동...9년 전 설욕 나선...",OSEN,"클린스만호가 조규성(26, 미트윌란)과 손흥민(32, 토트넘), 황희찬(28, 울버햄튼)을 앞세워 4강 진출에 도전한다. 위르겐 클린스만 감독이 이끄는 대한민국 축구대표팀은 3일 0시 30분(이하 한국시간) 카타르 알와크라 알자누브 스타디움에 열리는 2023 아시아축구연맹(AFC) 카타르 아시안컵 8강전에서 호주와...",http://www.osen.co.kr/article/G1112268541
2주 전,"호주의 도발에 끄떡없는 강철 멘탈 듀오 클린스만, 조규성 [풀버전]",YTN,"클린스만 감독과 조규성 선수가 호주와의 8강전을 앞두고 기자회견에 나섰습니다. 클린스만 감독은 호주가 좋은 팀이지만, 잘 준비해 좋은 결과를 내겠다고 밝혔고, 조규성 선수는 빠르고 날렵한 공격수들과 호주 수비수들을 괴롭힐 수 있을 거라고 했습니다. #아시안컵 #클린스만 #조규성 #도발 #멘탈 #호주",https://www.ytn.co.kr/_ln/0107_202402021118151480
2주 전,클린스만의 운명이 걸린 8강전…“우승 목표” 호언장담의 결과는 스스로 책임...,스포츠동아,호주전은 축구국가대표팀 사령탑 위르겐 클린스만 감독(독일)의 운명을 가를 수도 있는 경기다. 대표팀은 3일 오전 0시30분(한국시간) 알와크라... 호주전은 클린스만 감독의 커리어에도 중요한 일전이다. 지난해 3월 대표팀 사령탑에 부임한 이후 꾸준히 “목표는 아시안컵 우승”이라고 호언장담한 그는...,https://sports.donga.com/article/all/20240201/123343828/1
2주 전,조규성 믿는 클린스만,뉴스1,=뉴스1) 김성진 기자 = 2023 아시아축구연맹(AFC) 카타르 아시안컵 호주와 8강전을 앞둔 대한민국 축구대표팀 위르겐 클린스만 감독이 1일(현지시간) 카타르 도하 메인미디어센터(MMC)에서 열린 공식 기자회견에서 미소 짓고 있다. 2024.2.1/뉴스1,https://www.news1.kr/photos/view/?6462988
