date,title,source,contents,link
1주 전,클린스만호 결승행 확률 68.8%…우승 확률은 33.4%,뉴시스,64년 만의 아시안컵 우승에 도전하는 클린스만호의 결승행 확률은 68.8%라는 통계 매체 분석이 나왔다. 위르겐 클린스만 감독이 이끄는 한국 축구대표팀은 7일 오전 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단과 2023 아시아축구연맹(AFC) 아시안컵 준결승전을 치른다. 이...,http://www.newsis.com/view/?id=NISX20240206_0002618479&cID=10503&pID=10500
1주 전,[아시안컵] 클린스만호 요르단 격파 선봉에 손흥민…요르단 알타마리 선발,연합뉴스,클린스만호의 '캡틴' 손흥민(토트넘)이 요르단 격파의 선봉에 선다. 7일(한국시간) 오전 0시 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 킥오프하는 한국과 요르단의 2023 아시아축구연맹(AFC) 카타르 아시안컵 준결승전을 1시간여 앞두고 출전 선수 명단이 공개됐다. 위르겐 클린스만 감독은 손흥민을...,https://www.yna.co.kr/view/AKR20240206176200007?input=1195m
1주 전,"우승까지 단 두 걸음…클린스만 ""마라톤 끝 보여, 1등으로 통과하겠다""",뉴시스,위르겐 클린스만(독일) 감독이 이끄는 한국 축구 대표팀이 '2023 아시아축구연맹(AFC) 아시안컵' 4강전에서 조별리그 상대였던 요르단을 다시 만난다. 클린스만 감독은 고지가 목전이라며 필승을 다짐했다. 클린스만호는 오는 7일 0시(한국시간) 카타르 알라이얀의 아흐메드 빈 알리 스타디움에서 요르단과...,http://www.newsis.com/view/?id=NISX20240205_0002617676&cID=10503&pID=10500
1주 전,"클린스만 ""마라톤 끝 보여, 결승선 1등 통과 목표""...7일 요르단과 4강전",중앙일보,"결승선을 1등으로 통과하는 게 목표다."" 위르겐 클린스만(독일) 한국 축구대표팀 감독이 아시아축구연맹(AFC) 아시안컵 4강전을 앞두고 이렇게 밝혔다. 클린스만 감독은 요르단과의 카타르 아시안컵 준결승전을 하루 앞둔 5일(한국시간) 카타르 도하의 메인 미디어 센터(MMC)에서 열린 기자회견에 참석해...",https://www.joongang.co.kr/article/25227033
1주 전,"클린스만호, 사우디전 이어 요르단전도 원정 분위기서 싸우나",뉴시스,위르겐 클린스만(독일) 감독이 이끄는 한국 축구 대표팀이 또 한 번 원정 분위기 속에 아시안컵을 치를 것으로 보인다. 클린스만호는 오는 7일 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단과 '2023 아시아축구연맹(AFC) 아시안컵' 준결승전을 치른다. 요르단과는 이번 대회에서 두...,http://www.newsis.com/view/?id=NISX20240206_0002619441&cID=10503&pID=10500
1주 전,[IS 도하] 카타르서도 조롱받던 클린스만…보는 시선이 조금씩 달라지고 있다,일간스포츠,"위르겐 클린스만 한국 축구대표팀 감독의 이야기다. 지난해 3월 한국 지휘봉을 잡은 클린스만 감독은 선수 시절 세계적인 공격수였던 만큼, 축구 팬들의 이목을 끌었다. 동시에 지도자로서 숱한 논란을 일으켰던 그를 향한 우려의 목소리도 나왔다. 세간의 걱정은 현실이 됐다. 클린스만 감독은 재택근무, 외유...",https://isplus.com/article/view/isp202402060025
1주 전,클린스만 감독이 입에 올린 '아르헨티나'도 준결승 완승,데일리안,위르겐 클린스만 감독이 카타르월드컵 우승팀 아르헨티나를 떠올렸다. 클린스만 감독은 5일 메인미디어센터(MMC)에서 가진 공식 기자회견에 참석해 “기대가 많이 된다. 결승에 진출해서 원하는 목표를 달성할 수 있도록 하겠다. 어려운 경기를 예상하지만 물러서기엔 너무 많이 올라왔다. 아직 배고프고...,https://www.dailian.co.kr/news/view/1325504/?sc=Naver
1주 전,"외신들 한목소리, '클린스만호 요르단전 승리'…결승 진출 예상",뉴시스,위르겐 클린스만(독일) 감독이 이끄는 한국 축구 대표팀이 요르단과의 4강전에서 승리할 거라는 외신들의 예측이 나왔다. 다만 대승이 아닌 1점 차 승리를 예상했다. 클린스만호는 오는 7일 오전 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단과 '2023 아시아축구연맹(AFC) 아시안컵...,http://www.newsis.com/view/?id=NISX20240206_0002619156&cID=10503&pID=10500
1주 전,"클린스만 ""아직 목마르고 배고파…우승 목표 달성하겠다""",JTBC,"""아직 우리 팀은 목마르고 배고프다."" 위르겐 클린스만 한국 축구대표팀 감독이 5일(한국시간) 카타르 도하 메인 미디어센터(MMC)에서 열린 기자회견에서... 컨디션이 정상적인 선수들은 4일(한국시간) 숏 스프린트를 실시했고, 회복그룹에 속한 손흥민, 황희찬, 이강인, 김민재 등 주전 12명은 클린스만 감독의 지휘...",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12164052
1주 전,"[IS 도하] 클린스만호, 요르단전 앞두고 우승 확률 ‘30.9%’ 하락…결승행은...",일간스포츠,위르겐 클린스만 감독이 이끄는 축구대표팀은 7일 오전 0시 카타르 알라이얀의 아흐메드 빈 알리 스타디움에서 요르단과 격돌한다. 클린스만호의 4강전 승리 확률은 66.7%로 매우 높다. 이번 대회 결승에 진출할 확률과 같다. 자연히 요르단의 결승 진출 확률은 33.3%로 책정됐다. 대진표 반대편은 치열하다....,https://isplus.com/article/view/isp202402060162
1주 전,질문 답하는 위르겐 클린스만 감독,뉴시스,대한민국 축구 국가대표팀 위르겐 클린스만 감독이 5일(현지시간) 카타르 도하 메인미디어센터에서 요르단과 2023 AFC 카타르 아시안컵 4강전을 하루 앞두고 열린 공식 기자회견에서 취재진 질문에 답하고 있다. 2024.02.05. ks@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스...,http://www.newsis.com/view/?id=NISI20240205_0020222002
1주 전,"[MD도하] ""아르헨티나도 위기를 넘어 월드컵에서 우승했다""...클린스만 감독이...",마이데일리,위르겐 클린스만 감독이 카타르 월드컵 챔피언인 아르헨티나를 언급했다. 클린스만 감독이 이끄는 대한민국 축구대표팀은 7일 오전 0시(한국시간) 카타르 알라이얀의 아마드 빈 알리 스타디움에서 요르단과 ‘아시아축구연맹(AFC) 아시아컵 카타르 2023’ 4강전을 치른다. 결승으로 가는 마지막 관문이다. 한국은...,https://mydaily.co.kr/page/view/2024020519173938172
1주 전,조규성 유일한 성공은 ‘조커’였다…클린스만 고집 이젠 꺾일까 [아시안컵],일간스포츠,"당시 위르겐 클린스만(독일) 감독은 파격적인 스리백 전술을 가동하며 손흥민을 원톱에 배치했고, 정우영(슈투트가르트)과 이강인(파리 생제르맹)을... 결승으로 향하는 마지막 관문을 앞두고 클린스만 감독의 ‘조규성 활용법’에는 그래서 더 관심이 쏠린다. 대회 5경기 중 무려 4경기에 선발로 기용했던...",https://isplus.com/article/view/isp202402060004
1주 전,"클린스만호, 이란에 밀렸다…아시안컵 우승 확률 2위 '하락'",머니투데이,"위르겐 클린스만 감독이 이끄는 대한민국 축구 국가대표팀의 2023 아시아축구연맹(AFC) 아시안컵 우승 확률이 이란에 이은 2위로 나타났다. 6일(이하 한국 시간) 축구 통계 전문 업체인 '옵타'는 이란의 2023 AFC 아시안컵 우승 확률이 35%라고 전망했다. 이는 4강에 오른 4개 국가(대한민국, 요르단, 이란...",http://news.mt.co.kr/mtview.php?no=2024020617042473464
1주 전,"클린스만호, 요르단전 승리 확률 60%…스포츠 토토 집계",뉴시스,위르겐 클린스만 감독이 이끄는 한국 축구대표팀은 7일 밤 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단과 2023 아시아축구연맹(AFC) 아시컵 준결승전을 치른다. 결승으로 가는 마지막 관문이다. 한국은 요르단을 넘으면 이란-카타르전 승자와 대회 결승전에서 맞붙는다. 스포츠...,http://www.newsis.com/view/?id=NISX20240206_0002619072&cID=10503&pID=10500
1주 전,"“이제 국민들도...” 끝내 준결승 오른 클린스만 감독, '이런 말' 남겼다",위키트리,준결승을 앞둔 클린스만 감독이 자신감을 내비쳤다. 위르겐 클린스만 한국 축구 대표팀 감독은 요르단과의 2023 아시아축구연맹(AFC) 카타르 아시안컵 준결승전을 하루 앞둔 지난 5일 카타르 도하의 메인 미디어 센터(MMC)에서 진행된 기자회견에 참석했다. 대표팀 선수 황인범도 함께 자리했다. 클린스만호는 앞서...,https://www.wikitree.co.kr/articles/924868
1주 전,[영상] 김민재도 없는데?…클린스만 “요르단보다 한 골 더 넣으면 되죠!”,KBS,요르단과의 아시안컵 축구대회 4강전을 앞두고 클린스만 감독이 기자회견을 했습니다. 김민재가 경고 누적으로 빠지기 때문에 우려가 많은 상황인데요. 클린스만 감독은 수비도 잘 준비하겠다고 말하면서도 요르단보다 한 골 더 넣겠다는 말로 공격 축구를 예고했습니다.,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7883796&ref=A
1주 전,훈련 지도하는 클린스만 감독,연합뉴스,4일(현지시간) 카타르 도하 알에글라 훈련장에서 클린스만 감독이 훈련을 지도하고 있다. 2024.2.4,https://www.yna.co.kr/view/PYH20240204096100013?input=1196m
1주 전,"클린스만호, 잠시 뒤 '모래바람' 요르단과 준결승전…""분위기 최상""",TV조선,"클린스만호가 오늘 밤 자정 '돌풍의 주역' 요르단과 준결승을 치릅니다. 우리대표팀 이어지는 연장 승부에 지쳐있지만, 분위기는 최상이라고 합니다.... 클린스만호가 사막의 모래바람을 잠재우고 순항할 수 있을지 기대됩니다. 카타르 알라얀에서 TV조선 석민혁입니다.",https://news.tvchosun.com/site/data/html_dir/2024/02/06/2024020690208.html
1주 전,"클린스만 감독 '승현, 믿는다'",연합뉴스,2023 아시아축구연맹(AFC) 아시안컵 4강전 한국과 요르단의 경기를 하루 앞둔 5일(현지시간) 카타르 도하 알에글라 훈련센터에서 위르겐 클린스만 감독이 정승현과 어깨동무를 한 채 훈련장에 들어서고 있다. 2024.2.5,https://www.yna.co.kr/view/PYH20240205222000013?input=1196m
2주 전,[아시안컵] 옵타가 본 클린스만호 결승행 확률은 69.6％,연합뉴스언론사 선정,"혈투 끝에 사우디아라비아, 호주를 연파한 클린스만호의 아시아축구연맹(AFC) 아시안컵 결승행 확률이 약 70%라는 통계 매체 분석이 나왔다. 축구 통계·기록 전문 매체 옵타는 3일(한국시간) 위르겐 클린스만 감독이 이끄는 축구대표팀이 2023 AFC 카타르 아시안컵 4강전에서 요르단을 꺾을 확률이 69.6％라고...",https://www.yna.co.kr/view/AKR20240203035500007?input=1195m
1주 전,"[자막뉴스] 클린스만 ""우리는 배고프고, 준비됐다""...대한민국 '필승' 다짐",YTN,"클린스만 감독은 대표팀의 공격력에 기대를 거는 모습입니다. 이번 대회 어려운 경기를 거듭하면서도 패배하지 않았고, 이제는 승리에 대한 자신감을 많이 쌓았다는 게 대표팀의 가장 큰 강점으로 자리 잡았습니다. [위르겐 클린스만 / 축구대표팀 감독 : 분명히 우리는 더 멀리 가길 원합니다. 우리는 배고프고...",https://www.ytn.co.kr/_ln/0134_202402061114595912
1주 전,[속보] 황희찬 요르단전 첫 선발...'김민재 공백' 정승현 투입,더팩트,17일 만의 '리턴 매치'에 나서는 클린스만호의 스타팅 11이 확정됐다. 위르겐 클린스만 감독이 이끄는 한국 축구 대표팀은 7일 오전 0시(한국시간) 카타르 알 라이얀의 아흐마드 빈 알리 스타디움에서 열리는 요르단과의 2023 아시아축구연맹(AFC) 카타르 아시안컵 준결승전 1경기를 앞두고 경기 흐름을 좌우할...,http://news.tf.co.kr/read/soccer/2074279.htm
1주 전,"[사진]클린스만 감독,'황희찬, 파이팅'",OSEN,2023 아시아축구연맹(AFC) 카타르 아시안컵 4강 요르단전을 하루 앞둔 대한민국 축구대표팀이 5일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 황희찬을 격려하고 있다. 2024.02.05 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112270773
1주 전,[아시안컵] 자신감 넘치는 클린스만호 요르단전 앞두고 마지막 훈련,연합뉴스,위르겐 클린스만 감독이 지휘하는 한국 축구대표팀은 5일 카타르 도하의 알에글라 트레이닝 센터에서 훈련을 진행했다. 요르단과의 2023 아시아축구연맹... 클린스만호는 이번 대회 거의 매 경기 명승부를 펼쳐보였다. 조별리그 2차전부터 4경기 연속으로 후반 추가시간에 골을 넣고 승점 1을 챙기거나 패배를...,https://www.yna.co.kr/view/AKR20240205163900007?input=1195m
1주 전,"결승 노리는 클린스만호, '요르단 에이스' 알타마리 경계령",스포츠투데이,요르단전 위르겐 클린스만 감독이 이끄는 한국 축구대표팀의 경계대상 1호는 에이스 무사 알타마리다. 클린스만호는 7일(한국시각) 오전 12시 카타르 알라이얀에 위치한 아흐메드 빈 알리 스타디움에서 요르단과 2023 아시아축구연맹(AFC) 카타르 아시안컵 4강 일정을 소화한다. 아쉬운 경기력 속 토너먼트로...,http://www.stoo.com/article.php?aid=91621455500
1주 전,"“결승서 누구 만나고 싶냐” 물음에...클린스만 감독, 한마디로 끝냈다",위키트리,클린스만 감독이 결승전 상대 관련 물음에 침착한 답을 내놨다. 위르겐 클린스만 한국 축구 대표팀 감독은 요르단과의 2023아시아축구연맹(AFC) 카타르 아시안컵 준결승전을 하루 앞둔 지난 5일(현지시간) 기자회견에 참석했다. 이날 클린스만 감독은 “준결승전을 치를 수 있게 돼서 다행”이라고 말했다. 이어...,https://www.wikitree.co.kr/articles/924882
1주 전,"한국, 요르단전 승리 확률 70%…클린스만호, 90분 안에 끝내야",파이낸셜뉴스,"위르겐 클린스만 감독이 이끄는 한국 축구대표팀은 7일 오전 0시 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단을 상대로 '2023... 한편 클린스만 감독은 ""한국 축구 팬들이 기다리는 아시안컵 트로피를 꼭 들어 올리고 한국에 가져가는 꿈을 꾼다""며 ""마지막 날까지 도하에 있기를 바라며, 그렇게...",http://www.fnnews.com/news/202402061027238326
1주 전,모래바람에 둘러싸인 한국…4강 심판마저 중동 UAE,뉴시스,64년 만의 아시안컵 우승에 도전하는 클린스만호가 모래바람에 둘러싸인 가운데 준결승전 심판마저 중동 주심이 배정돼 경계령이 내려졌다. 위르겐 클린스만 감독이 이끄는 한국 축구대표팀은 7일 오전 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단과 2023 아시아축구연맹(AFC)...,http://www.newsis.com/view/?id=NISX20240206_0002618001&cID=10503&pID=10500
1주 전,훈련 지켜보는 위르겐 클린스만 감독,연합뉴스,2023 아시아축구연맹(AFC) 아시안컵 4강전 한국과 요르단의 경기를 하루 앞둔 5일(현지시간) 카타르 도하 알에글라 훈련센터에서 위르겐 클린스만 감독이 훈련을 지켜보고 있다. 2024.2.5,https://www.yna.co.kr/view/PYH20240205219800013?input=1196m
2주 전,"애태우다 소름 반전 ""클린스만, 봉준호급 영화감독""… 칭찬? 조롱?",중앙일보언론사 선정,"위르겐 클린스만(독일) 감독이 이끄는 한국은 이번 대회 8강까지 치른 5경기에서 기록한 11골 중 5골을 후반 추가시간이나 연장전에 터뜨렸다. 이번 대회 참가국 24개국 중 최다 기록이다. 4골 중 3골은 동점골, 1골은 재역전골이었다. 연장전에서도 1골을 기록했다. 클린스만호는 지난달 20일 요르단과의...",https://www.joongang.co.kr/article/25226703
1주 전,"클린스만호, 요르단전 90분 승부로 ‘리스크’ 줄일까",한겨레,"우승을 목표로 한 클린스만호. 과연 요르단과 4강전에서 승리하면서, 90분 정규 시간에 끝낼 수 있을까. 위르겐 클린스만 감독이 이끄는 한국 축구대표팀이 7일 오전 0시(한국시각) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 열리는 아시아축구연맹(AFC) 아시안컵 4강전에서 요르단과 맞선다....",https://www.hani.co.kr/arti/sports/soccer/1127387.html
1주 전,"이번엔 승부 가리자…클린스만호, 요르단 '리턴매치'",뉴시스,"위르겐 클린스만(독일) 감독이 이끄는 한국은 오는 7일 오전 0시 카타르 알라이얀의 아흐메드 빈 알리 스타디움에서 요르단과 '2023 아시아축구연맹(AFC)... 어려운 한 판이 예상되지만 클린스만호는 또 한 번 이겨내겠다는 의지를 내비쳤다. 클린스만 감독은 ""4강에 올라 행복하다. 상대는 요르단이다. 이런 걸...",http://www.newsis.com/view/?id=NISX20240205_0002616245&cID=10503&pID=10500
1주 전,"클린스만 감독 ""I'm still hungry""",연합뉴스,2023 아시아축구연맹(AFC) 아시안컵 4강전 한국과 요르단의 경기를 하루 앞둔 5일(현지시간) 카타르 도하 메인미디어센터(MMC)에서 위르겐 클린스만 감독이 공식 기자회견을 하고 있다. 2024.2.5,https://www.yna.co.kr/view/PYH20240205203600013?input=1196m
1주 전,"'SON톱…김민재 대체자로 정승현 선발' 클린스만호, 4강 요르단전 선발 공개",스포츠투데이,"위르겐 클린스만 감독이 이끄는 한국 축구대표팀이 결승행을 노린다. 클린스만호은 7일(한국시각) 오전 12시 카타르 알라이얀에 위치한 아흐메드 빈 알리 스타디움에 요르단과 2023 아시아축구연맹(AFC) 카타르 아시안컵 4강 일정을 소화한다. 한국은 4-2-3-1 포메이션으로 나선다. 손흥민, 황희찬-이재성-이강인...",http://www.stoo.com/article.php?aid=91637189201
1주 전,"클린스만호, 64년 만의 우승 도전...확률은? [아시안컵]",이투데이,위르겐 클린스만 감독이 이끄는 한국 대표팀은 7일 오전 0시에 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단과 ‘2023 아시아축구연맹(AFC)... 클린스만 감독은 “다음 경기는 120분이 아닌 90분 내 마무리하고 싶은 마음이 크다”면서 “한국 축구 팬들이 기다리시는 아시안컵 트로피를 꼭 들어 올리고...,https://www.etoday.co.kr/news/view/2328944
2주 전,역대급 운장인가? 명장인가? 헷갈리는 클린스만 감독의 성과와 행보,파이낸셜뉴스언론사 선정,"클린스만호가 첫 번째 시험 무대에서 일본의 모리야스 하지메호를 능가하는 성과를 이룩했다. 이번 카타르 아시안컵 4강은 동북아시아는 물론... 일단, 이번 대회를 통해 향후 결과와 무관하게 클린스만 감독에 대한 평가가 극명하게 엇갈리고 있어서 화제다. 특히 이번 대회에서 많은 네티즌들은 “선수에...",http://www.fnnews.com/news/202402041418260622
1주 전,"클린스만호, 요르단 넘고 아시안컵 결승 진출 노린다",오마이뉴스,"손흥민-황희찬, 요르단 수비 무너뜨릴까 클린스만호가 결승으로 가는 길목에서 요르단과 리턴 매치를 벌이게 됐다. 이 고비만 넘기면 64년 만의 아시안컵 우승에 도전할 수 있는 결승전이 기다리고 있다. 위르겐 클린스만 감독이 이끄는 한국 대표팀은 7일 오전 0시(한국시간) 카타르 알라이얀의 아흐마드 빈...",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003000138&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
1주 전,4강전 포부 밝히는 클린스만 감독,연합뉴스,2023 아시아축구연맹(AFC) 아시안컵 4강전 한국과 요르단의 경기를 하루 앞둔 5일(현지시간) 카타르 도하 메인미디어센터(MMC)에서 위르겐 클린스만 감독이 공식 기자회견을 하고 있다. 2024.2.5,https://www.yna.co.kr/view/PYH20240205204000013?input=1196m
1주 전,"[사진]클린스만 감독, '이제는 4강'",OSEN,2023 아시아축구연맹(AFC) 카타르 아시안컵 4강 요르단전을 앞둔 대한민국 축구대표팀이 4일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 훈련을 지켜보고 있다. 2024.02.04 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112270191
1주 전,"화려한 창들이 춤추기 위해… 클린스만호, 중원을 단단히 하라 [아시안컵]",뉴스1,""" 위르겐 클린스만 감독이 요르단과의 2023 아시아축구연맹(AFC) 아시안컵 준결승전을 앞두고 다시 한번 공격 축구를 강조했다. 화려한 공격 축구가 성공하기 위해서는, 중앙에서 무게를 잡아 줄 미드필더들의 역할이 중요하다. 클린스만 감독이 지도하는 한국은 7일 오전 0시(이하 한국시간) 카타르 알라이얀의...",https://www.news1.kr/articles/5312972
1주 전,트래핑 하는 클린스만,뉴스1,=뉴스1) 김성진 기자 = 2023 아시아축구연맹(AFC) 카타르 아시안컵 요르단과의 4강전을 하루 앞둔 대한민국 축구대표팀 위르겐 클린스만 감독이 5일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 트래핑을 하고 있다. 2024.2.5/뉴스1,https://www.news1.kr/photos/view/?6468946
1주 전,[IS 도하] 김민재 몸값이 요르단 전체 선수단 4.4배…클린스만호 ‘굴욕’ 없...,일간스포츠,"위르겐 클린스만 감독이 이끄는 축구대표팀은 7일 오전 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단과 2023 아시아축구연맹... 선수단의 이름값과 평가를 고려하면, 사실상 2차전 무승부는 클린스만호 입장에서 ‘굴욕’이었던 것이다. 요르단에서는 에이스인 무사 알타마리...",https://isplus.com/article/view/isp202402060148
1주 전,"""안녕하세요!"" 클린스만호, 웃으며 요르단전 최종 담금질",뉴시스,위르겐 클린스만(독일) 감독이 이끄는 한국 축구 대표팀이 요르단과의 '2023 아시아축구연맹(AFC) 아시안컵' 준결승전 대비 최종 훈련을 밝은 분위기 속에 소화했다. 클린스만호는 오는 7일 0시(한국시간) 카타르 알라이얀의 아흐메디 빈 알리 스타디움에서 요르단과 아시안컵 4강전을 소화한다. 이번 대회에서...,http://www.newsis.com/view/?id=NISX20240205_0002617799&cID=10503&pID=10500
1주 전,"‘김민재 공백은 정승현이 메운다’ 클린스만호, 요르단과 4강전 선발 라인업...",이데일리,사진=연합뉴스 클린스만호가 경고 누적으로 빠진 김민재(바이에른 뮌헨)의 공백을 정승현(울산HD)으로 메운다. 위르겐 클린스만 감독이 이끄는 대한민국 축구대표팀은 7일 오전 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 요르단을 상대로 2023 아시아축구연맹(AFC) 카타르 아시안컵...,http://starin.edaily.co.kr/news/newspath.asp?newsid=01380886638787896
1주 전,[GOAL 알라이얀] 고집 꺾은 클린스만…‘침묵’ 지킨 조규성 다시 벤치로 내렸...,골닷컴,위르겐 클린스만(독일) 감독이 이끄는 대한민국 축구대표팀은 7일 오전 0시(한국시간) 카타르 알라이얀의 아흐마드 빈 알리 스타디움에서 열리는 요르단과의 2023 카타르 아시안컵 4강전을 치른다. 킥오프를 한 시간여 앞둔 시점에서 클린스만호는 선발 명단을 발표했다. 클린스만 감독은 4-4-1-1 포메이션을...,https://www.goal.com/kr/뉴스/a/blt5674e661ed303ebd
