date,title,source,contents,link
2주 전,"[아시안컵] 클린스만호·만치니호, 맞대결 앞두고 밝은 분위기 속 훈련",연합뉴스,31일 오전 1시 한국 vs 사우디 16강 격돌…한국 완전체 가까운 전열로 훈련 클린스만호 한국과 만치니호 사우디아라비아가 아시안컵 16강 맞대결을 앞두고 밝은 분위기 속에서 마지막 훈련을 소화했다. 위르겐 클린스만 감독이 지휘하는 한국 축구 대표팀은 사우디와의 2023 아시아축구연맹(AFC) 카타르 아시안컵...,https://www.yna.co.kr/view/AKR20240130002800007?input=1195m
2주 전,"'위기'의 클린스만, 만치니와 '운명의 한판'",SBS,"있는 클린스만 축구대표팀 감독이 16강전에서 반전을 다짐했습니다. '최고 몸값'을 자랑하는 사우디아라비아 만치니 감독과 운명의 한판 승부네요. 이정찬 기자입니다. &lt;기자&gt; 특유의 낙천적인 성격에, 말레이시아전 무승부 후에도 웃음을 보일 만큼 여유로웠던 클린스만이지만, 사우디와 16강전을 앞두고는...",https://news.sbs.co.kr/news/endPage.do?news_id=N1007517441&plink=ORI&cooper=NAVER
2주 전,[현장영상] 클린스만 감독 “8강 못 오르면 그때 숙소 취소해도 안 늦어”,KBS,"""경기 결과가 안 좋으면 그때 가서 취소해도 늦지 않을 겁니다."" 위르겐 클린스만 한국 축구 대표팀 감독은 사우디아라비아와 2023 아시아축구연맹(AFC)... 이에 클린스만 감독은 ""무섭지는 않고, 그저 사우디를 존중할 뿐이다""며 ""만치니 감독은 새로운 도전을 하면서 조금씩 노력이 팀에 녹아들고, 그런 모습이...",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7878543&ref=A
2주 전,"클린스만호, 조규성 빠지고 정우영 선발…'백스리'도 첫 가동",뉴시스,위르겐 클린스만(독일) 감독이 이끄는 한국 남자 축구 대표팀이 64년 만의 아시안컵 우승을 향한 토너먼트 첫 경기인 사우디아라비아전의 수비 전술을... 클린스만호는 오는 31일 오전 1시(한국시간) 카타르 알라이얀의 에듀케이션 시티 스타디움에서 사우디와 '2023 아시아축구연맹(AFC) 아시안컵 16강전을...,http://www.newsis.com/view/?id=NISX20240130_0002610756&cID=10503&pID=10500
2주 전,"클린스만 VS 만치니 ""승리는 내것""",소년한국일보,"'스타 출신 감독'위르겐 클린스만의 한국과 '스타 감독'로베르토 만치니의 사우디아라비아가 아시안컵 8강 진출을 다툰다. 한국은 31일 오전 1시 카타르... 독일 출신 클린스만 감독은 28억 원의 연봉을 받는다. 현역 시절 공격수로 활약한 두 사령탑은 1964년 동갑으로, 이탈리아 세리에A 무대에 함께 서기도...",https://www.kidshankook.kr/news/articleView.html?idxno=9376
2주 전,"클린스만, 14경기동안 한번도 안해본 '3백' 사우디전에 쓴다[라인업 분석]",스포츠한국,"조별리그 3경기에서 6실점의 불안한 수비를 위한 선택으로 보이는데 클린스만의 이 급격한 전술 변화가 묘수가 될지, 아니면 자충수가 될지 지켜볼 일이다. 위르겐 클린스만 감독이 이끄는 한국 남자 축구 대표팀은 31일(이하 한국시각) 오전 1시 카타르 알라이얀의 에듀케이션 시티 스타디움에서 2023...",https://sports.hankooki.com/news/articleView.html?idxno=6852781
2주 전,"외신들, 사우디전 '클린스만호 승리' 예상…과정은 신승 점쳐",뉴시스,위르겐 클린스만(독일) 감독이 이끄는 한국 축구 대표팀이 사우디아라비아와의 16강전에서 승리를 거둘 거라는 외신들의 예측이 나왔다. 다만 8강으로 가는 과정이 쉽진 않을 것으로 내다봤다. 클린스만호는 오는 31일 오전 1시(한국시간) 카타르 알라이얀의 에듀케이션 시티 스타디움에서 사우디와 '2023...,http://www.newsis.com/view/?id=NISX20240130_0002610301&cID=10503&pID=10500
2주 전,"'민재-영권-승현' 클린스만, 파격 스리백 가동...'손톱' 출격→조규성 벤치[오...",OSEN,위르겐 클린스만 감독이 '깜짝 스리백' 카드를 꺼내 들었다. 위르겐 클린스만 감독이 이끄는 대한민국 축구대표팀은 31일 오전 1시(이하 한국시간) 카타르 알라이얀 에듀케이션 시티 스타디움에서 열리는 2023 아시아축구연맹(AFC) 아시안컵 16강에서 사우디아라비아와 맞붙는다. 한국은 조별리그에서 1승 2무를...,http://www.osen.co.kr/article/G1112265924
2주 전,"클린스만 감독 ""무엇도 두렵지 않다…긍정적으로 16강 준비""[아시안컵]",뉴스1,"=뉴스1) 김도용 기자 = 위르겐 클린스만 한국 축구대표팀 감독이 사우디아라비아와의 2023 아시아축구연맹(AFC) 아시안컵 16강전을 앞두고 ""무엇도 두렵지... 클린스만 감독은 경기를 앞둔 29일 도하의 메인미디어센터(MMC)에서 열린 기자회견에서 ""기대가 많이 되는 경기다. 녹아웃 스테이지에 돌입했는데, 빨리 첫...",https://www.news1.kr/articles/5305343
2주 전,'명선수' 클린스만 vs '명감독' 만치니…60세 동갑내기의 '외나무다리 승부' ...,엑스포츠뉴스,대한민국 축구대표팀을 이끄는 위르겐 클린스만 감독은 에듀케이션 시티 스타디움에서 사우디 사령탑 로베르트 만치니 감독과 지략 대결을 펼칠 예정이다. 현장을 떠나 있던 클린스만 감독은 지난해 3월 파울루 벤투 감독의 뒤를 이어 태극전사들을 지휘하기 시작했다. 만치니 감독은 지난해 8월 이탈리아...,https://www.xportsnews.com/article/1818744
2주 전,"[영상] 승리에 배고픈 클린스만, “늙지 않는 김영권은 진정한 프로!”",KBS,축구대표팀의 클린스만 감독이 31일 새벽 1시 사우디아라비아와의 아시안컵 16강전을 앞두고 출사표를 밝혔습니다. 아직도 승리에 배고프다는 클린스만은 팀의 부주장 김영권의 프로 의식을 높게 평가했는데요. 클린스만 감독은 농담으로 김영권은 도대체 늙지 않는다며 사기를 끌어올렸습니다....,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7878144&ref=A
2주 전,"기자들에게 ""호텔, 결승까지 연장해""라던 클린스만...사우디전 직전 말 바꿨다",인사이트,위르겐 클린스만 한국 축구대표팀 감독. 사우디아라비아와의 16강전을 하루 앞두고 묘하게 발언 기류가 달라졌다. 지난 29일 카타르 도하에 자리한 대회 메인 미디어 센터(MMC)에서는 경기 전 공식 기자회견이 열렸다. 이날 클린스만은 대표팀 최고참 김영권과 함께 참석했다. 이날 역시 클린스만 감독은 특유의...,https://www.insight.co.kr/news/460942
2주 전,"[스포츠머그] ""일부러 16강서 일본 피하려고 했다고?""…클린스만 감독이 밝힌...",SBS,클린스만 감독이 사우디아라비아와의 16강전을 앞두고 기자회견을 가졌습니다. 말레이시아전 마지막 실점 당시 웃음을 보인 이유와 사우디전에 임하는 각오를 밝혔는데요. 적장 만치니 감독과도 인연을 드러내며 특유의 자신감을 드러내기도 했습니다. 클린스만 감독의 인터뷰 현장을 &lt;스포츠머그&gt;에서...,https://news.sbs.co.kr/news/endPage.do?news_id=N1007518125&plink=ORI&cooper=NAVER
2주 전,"[사진]클린스만 감독, '사우디전 D-1'",OSEN,대한민국 축구대표팀이 29일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 훈련을 지켜보며 미소짓고 있다. 2024.01.29 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112265275
2주 전,"사우디전 D-2…클린스만, 전임자와 달라서 손해 본다?",JTBC,"이번에 준비한 인물은, 클린스만 감독이라고요. ◆ 이수진〉 네, 그렇습니다. 많은 분들이 클린스만 감독을 이해할 수 없어서 스트레스를 받고 계신 것 같아요. 말레이시아전 이후에 클린스만 감독이 상당히 입길에 많이 오르내리고 있는데요. 상당히 독특한 캐릭터예요. ◇ 이가혁〉 벤투 감독과 다른 점을...",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12162943
2주 전,"[IS 도하] 사진 찍지 말래도 ‘찰칵’…클린스만, 지도력은 몰라도 스타는 스...",일간스포츠,위르겐 클린스만 축구대표팀을 향한 관심은 그 누구보다 뜨거웠다. 클린스만 감독은 지난 29일(한국시간) 카타르 도하의 메인 미디어 센터(MMC)에서 열린 사전 기자회견에 참석했다. 사우디아라비아와 2023 아시아축구연맹(AFC) 아시안컵 16강전을 앞두고 각오를 밝히는 자리였다. 언제나 그랬듯 클린스만 감독은...,https://isplus.com/article/view/isp202401300003
2주 전,[MD도하] 클린스만의 '대한민국 감독' 마지막 경기가 될 수도 있다,마이데일리,위르겐 클린스만 감독이 이끄는 대한민국 축구대표팀은 31일 오전 1시(한국시간) 카타르 도하의 에듀케이션 스타디움에서 사우디아라비아와 ‘아시아축구연맹(AFC) 아시안컵 카타르 2023’ 16강전을 치른다. 클린스만 감독은 지난해 3월 한국의 지휘봉을 잡았다. 여러 의문 속에 한국을 이끌게 된 클린스만 감독은...,https://mydaily.co.kr/page/view/2024013004502206727
2주 전,클린스만 비판한 영국 언론…사우디전 패배 시 ‘경질설’까지 언급 [아시안컵...,이투데이,이투데이=한종욱 기자 | 영국 언론이 아시안컵에서 부진한 모습을 보이고 있는 클린스만호에 의문을 제기했다. 특히 위르겐 클린만 감독의 지도력을 문제 삼았다. 영국 언론 디애슬레틱은 29일(한국시간) “클린스만 감독이 부진하자 한국 팬들의 인내심이 바닥을 드러냈다”고 보도했다. 클린스만 감독이...,https://www.etoday.co.kr/news/view/2326494
2주 전,"‘日 일부러 피했지?’ 질문 세례, 클린스만 ‘미소’의 나비효과 [강예진의 ...",스포츠서울,클린스만 감독이 사우디와의 16강전을 앞두고 공식 기자회견에 참석했다. 도하 | 연합뉴스 선수들 경기 지켜보는 위르겐 클린스만 감독. 도하 | 연합뉴스 “일부러 일본 피했죠?” 지난 25일 아시아축구연맹(AFC) 아시안컵 조별리그 말레이시아와 최종전이 3-3 무승부로 끝난 이후 은은한 미소를 띤 위르겐...,https://www.sportsseoul.com/news/read/1394932?ref=naver
2주 전,"‘연봉 29억 VS 292억의 싸움’ 손흥민 활용 못하는 클린스만, 만치니 수비벽...",OSEN,위르겐 클린스만 감독이 이끄는 축구대표팀은 31일 새벽 1시(한국시간) 카타르 알 라이얀 에듀케이션 시티 스타디움에서 개최되는 ‘2023 AFC 아시안컵... 2위인 클린스만 감독의 연봉이 220만 달러(약 29억 원)보다도 무려 10배가 많다. 연봉차이가 곧 실력차이는 아니다. 클린스만 감독은 29억 원 가치를 전혀...,http://www.osen.co.kr/article/G1112265645
2주 전,"클린스만도 감동한 '베테랑' 김영권 ""어느 위치에서든 최선 다하겠다""",뉴시스,위르겐 클린스만(독일) 감독이 이끄는 한국 축구 대표팀의 핵심 수비수 김영권(울산 HD)이 원팀으로 사우디아라비아를 꺾어 8강에 오르겠다는 포부를 밝혔다. 클린스만호는 오는 31일 오전 1시(한국시간) 카타르 알라이얀의 에듀케이션 시티 스타디움에서 사우디아라비아와 '2023 아시아축구연맹(AFC) 아시안컵...,http://www.newsis.com/view/?id=NISX20240129_0002609042&cID=10503&pID=10500
2주 전,"[IS 알라이얀] ‘조규성 벤치·SON 톱’ 클린스만호, 사우디 상대 파격 스리백...",일간스포츠,위르겐 클린스만 감독이 이끄는 한국 축구대표팀은 31일 오전 1시(한국시간) 카타르 알라이얀의 에듀케이션 시티 스타디움에서 사우디아라비아와 2023... 앞서 조별리그에서 1승 2무라는 예상 밖의 저조한 성적을 거둔 클린스만호는 사우디를 넘어야 목표인 우승에 가까워질 수 있다. 무엇보다 안정적인 승리가...,https://isplus.com/article/view/isp202401300298
2주 전,"[사진]클린스만 감독, '토너먼트가 다가온다'",OSEN,대한민국 축구대표팀이 29일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 훈련에 앞서 미팅을 하고 있다. 2024.01.29 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112265266
2주 전,“클린스만 감독이 조규성 쓰는 이유?” 이천수가 팩폭 날렸다 (+영상),위키트리,이천수가 클린스만 감독이 조규성을 중용하는 이유에 대해 추측했다. 앞서 유튜브 채널 ‘리춘수’에 ‘이천수가 분석하는 클린스만 감독의 계획’이라는 제목의 영상이 올라왔다. 2023 AFC 카타르 아시안컵과 관련한 내용이었다. 영상에서 제작진은 이천수에게 “이번 아시안컵에 스트라이커로 조규성이랑...,https://www.wikitree.co.kr/articles/922748
2주 전,"'조별리그 부진' 조규성, 사우디전 선발? '클린스만 또 믿나'",스포츠동아,하지만 위르겐 클린스만 감독은 베스트11에 변화를 잘 주지 않는다. 이에 조규성이 16강전에도 선발 출전할 가능성이 적지 않다는 평가다. 조규성은 16강전이 열리는 에듀케이션 시티 스타디움에 좋은 기억을 갖고 있다. 2022 카타르 월드컵 가나전에서 머리로만 멀티골을 터뜨렸다. 또 조규성이 클린스만...,https://sports.donga.com/article/all/20240130/123307504/1
2주 전,'활짝 웃는' 위르겐 클린스만 감독,뉴시스,대한민국 축구 국가대표팀 위르겐 클린스만 감독이 29일(현지시간) 카타르 도하 알에글라 트레이닝 센터에서 사우디아라비아와 16강전을 하루 앞두고 진행된 훈련에서 코치와 이야기를 나누고 있다. 2024.01.29. ks@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나...,http://www.newsis.com/view/?id=NISI20240129_0020213051
2주 전,"유로 우승 명장 다음은 사커루, 클린스만의 운명 걸린 '데스매치'",오마이뉴스,위르겐 클린스만 감독(왼쪽)과 사우디 로베르토 만치니 감독이 각각 공식 기자회견을 하고 있다. 이번 대회에서 만치니 감독의 연봉은 최대 435억으로 추정되며 감독 중 1위를 기록했다. 또한 한국의 클린스만 감독은 연봉 28억으로 감독 중 2위로 알려졌다. ⓒ 연합뉴스 일본을 피했다고 해서 꽃길은 없다....,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002997868&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2주 전,"한국-사우디전 D-Day…ESPN “클린스만, 잃을 게 더 많아” [아시안컵]",일간스포츠,"위르겐 클린스만(독일) 축구대표팀 감독이 진정한 시험대에 섰다. 무대는 31일 오전 1시(한국시간) 카타르 알라이얀의 에듀케이션 시티 스타디움에서... 현역 시절 스타 플레이어로 이름을 날린 클린스만 감독과, 로베르토 만치니 감독이 격돌한다. 두 감독 모두 화려한 선수 커리어를 자랑하지만, 사령탑으로...",https://isplus.com/article/view/isp202401300127
2주 전,"[아시안컵] 클린스만 감독, 영국 언론으로부터 이런 말까지 듣고 있다",위키트리,"위르겐 클린스만 한국 축구 대표팀 감독이 비판받고 있다.영국 매체 디애슬레틱은 29일(현지 시각) ""클린스만 감독이 부진해지자 한국 축구 팬들의 인내심이 바닥을 드러내고 있다. 한국 대표팀은 본질적으로 위기에 빠졌다. 특히 리더십에 대한 큰 위기가 왔다. 한국 축구 팬들은 클린스만 감독의 경질을...",https://www.wikitree.co.kr/articles/922694
2주 전,'필드골 0' 손흥민+조규성 활용법 변화 필수... 사우디전 클린스만 전술 주목...,스타뉴스,위르겐 클린스만(59) 감독이 이끄는 대한민국 축구국가대표팀은 31일 오전 1시(한국시간) 카타르 알 라이얀의 에듀케이션 시티 스타디움에서 열리는 2023 아시아축구연맹(AFC) 카타르 아시안컵 16강에서 사우디아라비아와 맞붙는다. 본격적인 우승 레이스에 돌입했다. 클린스만호는 1승 2무로 조별리그를 E조...,https://www.starnewskorea.com/stview.php?no=2024013017075821099
2주 전,"클린스만, 우승 장담 ""경기 후 호텔 취소해도 늦지 않아""",노컷뉴스,"한국 축구 대표팀의 위르겐 클린스만 감독이 아시아축구연맹(AFC) 아시안컵 16강전을 앞두고 자신감을 드러냈다. 클린스만 감독은 29일(한국 시각) 카타르 도하 메인미디어센터(MMC)에서 열린 대회 16강전 사전 기자회견에서 ""내일 승리에 목말라 있고, 우승에 목말라 있다""면서 ""토너먼트부터는 다른 경기 양상을...",https://www.nocutnews.co.kr/news/6086999
2주 전,"[사진]클린스만 감독-김진수,'이건 아냐'",OSEN,대한민국 축구대표팀이 29일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 훈련을 가졌다. 클린스만 감독이 패스 훈련을 지켜보며 김진수와 아쉬운 표정을 짓고 있다. 2024.01.29 / jpnews.osen.co.kr,http://www.osen.co.kr/article/G1112265173
2주 전,"‘손흥민 원톱+백스리’ 클린스만호, 사우디와의 16강 선발 라인업 발표 [아시...",이데일리,클린스만호가 손흥민 원톱으로 사우디 격파에 나선다. 사진=연합뉴스 클린스만호가 손흥민(토트넘 홋스퍼)을 선봉으로 토너먼트 무대에 나선다. 위르겐 클린스만 감독이 이끄는 대한민국 축구 대표팀은 31일 오전 1시(한국시간) 카타르 알라이얀의 에듀케이션 시티 스타디움에서 사우디아라비아를 상대로...,http://starin.edaily.co.kr/news/newspath.asp?newsid=01331686638762968
2주 전,열린 ‘뒷문’… ‘뒷짐’ 클린스만,서울신문,아시아축구연맹(AFC) 아시안컵 우승을 장담하던 위르겐 클린스만 감독이 이끄는 축구 대표팀의 ‘뒷문’이 열렸다. 조별리그 3경기에서 6골을 허용했다. 역습에 취약한 약점이 노출되면서 우승 후보라는 평가가 민망해졌다. 클린스만호는 28일 오후 4시(현지시간)부터 도하의 알에글라 트레이닝 센터에서...,https://www.seoul.co.kr/news/newsView.php?id=20240129027001&wlog_tag3=naver
2주 전,'웃는 얼굴'이 이렇게 비난받을 수 있었다니! 이것도 역사라면 클린스만의 역...,마이데일리,"위르겐 클린스만 한국 대표팀 감독이 지금 그렇다. 한국 대표팀 최초의 비대면 감독, 허니문 기간이 없었던 한국 대표팀 최초의 감독, 외국인 감독 역대 최장 경기 무승 등 짧은 시간에 한국에서 새로운 역사를 쓴 클린스만 감독이다. 그는 최근 웃는 얼굴로 많은 비판을 받고 있다. 웃는 얼굴이 이렇게까지...",https://mydaily.co.kr/page/view/2024013003030750269
2주 전,"""亞컵 우승"" 입에 달고 살던 클린스만, '근거없는 자신감'이었을까[초점]",스포츠한국,한국 남자 축구 국가대표팀 감독 부임 초기부터 '아시안컵 우승'을 입에 달고 살았던 위르겐 클린스만의 자신감에 근거는 없었던 것일까. 이해 안되는 팀 운영을 거듭해오던 클린스만 감독은 사우디아라비아와의 16강전을 앞두고 그나마 있던 자신감마저 잃은 듯한 모습을 보였다. ⓒKFA 위르겐 클린스만...,https://sports.hankooki.com/news/articleView.html?idxno=6852699
2주 전,"""연봉 29억짜리 '꿀알바' 자리 클린스만이 잡았다""...'노빠꾸' 돌직구 날린 파...",인사이트,'축덕' 파비앙이 한국 축구대표팀의 사령탑 위르겐 클린스만 감독을 향해 사이다 디스를 날렸다.지난 28일 유튜브 채널 '파비생레르망'에는 '클린스만 감독 본 독일 사람들의 반응은?'이라는 제목의 영상이 올라왔다.영상에서 파비앙은 아시안컵 조별리그 한국과 말레이시아 경기를 본 뒤 답답함을 토로했다....,https://www.insight.co.kr/news/460934
2주 전,"[스포타임] 클린스만에게 내일은 없다, '유럽 챔피언' 만치니와 16강 대결",스포티비뉴스,클린스만 감독이 이끄는 한국 대표팀이 2023 AFC 아시안컵 16강에서 사우디아라비아를 만납니다. 사우디아라비아는 한국보다 전력은 약하지만 역대급 코칭... 우리는 내일 좋은 경기를 보여줄 것이라고 믿는다.] 클린스만 감독도 만치니 감독과 한 판 승부를 기대했습니다. 우승을 목표로 한 만큼 누구보다 승리를...,https://www.spotvnews.co.kr/news/articleView.html?idxno=656055
2주 전,"'손흥민 최전방+3백 가동' 클린스만호, 사우디와 16강 선발 공개",스포츠투데이,클린스만 감독이 이끄는 한국 축구대표팀은 31일(한국시각) 오전 1시 카타르 알라이얀에 위치한 에듀케이션 시티 스타디움에서 사우디아라비아와 2023... 조별리그에서 1승 2무로 조 2위로 16강행을 확정한 클린스만호다. 강력한 우승후보로 꼽히며 많은 기대를 모았으나 조별리그에서 상대팀들에게 고전했다....,http://www.stoo.com/article.php?aid=91513958584
2주 전,조규성 바라보는 위르겐 클린스만 감독,연합뉴스,2023 아시안컵 사우디아라비아와의 16강전을 하루 앞둔 29일(현지시간) 카타르 도하 알에글라 훈련장에서 축구 대표팀 위르겐 클린스만 감독이 훈련하는 조규성을 바라보고 있다. 2024.1.29,https://www.yna.co.kr/view/PYH20240129180800013?input=1196m
2주 전,팀미팅 하는 클린스만호,뉴스1,=뉴스1) 김성진 기자 = 2023 아시아축구연맹(AFC) 카타르 아시안컵 사우디아라비아와의 16강전을 앞둔 대한민국 축구대표팀 위르겐 클린스만 감독이 29일(현지시간) 카타르 도하 알 에글라 트레이닝 센터에서 팀미팅을 하고 있다. 2024.1.29/뉴스1,https://www.news1.kr/photos/view/?6455597
2주 전,"[아시안컵] 클린스만 ""8강 못 오르면 그때 숙소 취소해도 안 늦어""",연합뉴스,"""경기 결과가 안 좋으면 그때 가서 취소해도 늦지 않을 겁니다."" 위르겐 클린스만 한국 축구 대표팀 감독은 사우디아라비아와 2023 아시아축구연맹(AFC)... 다음은 클린스만 감독과의 일문일답. -- 16강전 각오는. ▲ 상당히 많이 기대되는 경기다. 토너먼트 첫 경기를 빨리 치르고 싶다. 사우디라는 강팀을 상대로...",https://www.yna.co.kr/view/AKR20240129143500007?input=1195m
2주 전,"지면 '밥값 못한다'…'370억' 만치니vs'30억' 클린스만, 연봉 1위-2위 맞대결",인터풋볼,로베르토 만치니 사우디아라비아 감독과 위르겐 클린스만 감독이 16강전에서 '밥값 싸움'을 벌인다. 위르겐 클린스만 감독이 이끄는 대한민국 대표팀(피파랭킹 23위)은 31일 오전 1시(이하 한국시간) 카타르 알라이얀에 위치한 에듀케이션 시티 스타디움에서 사우디아라비아(피파랭킹 56위)와 2023...,http://www.interfootball.co.kr/news/articleView.html?idxno=623412
2주 전,"[IS 도하] 클린스만호, 8강행 확률 51.6%…사실상 ‘원정’ 사우디전 불리함 ...",일간스포츠,"위르겐 클린스만 감독이 이끄는 한국 축구대표팀은 31일 오전 1시(한국시간) 카타르 알라이얀의 에듀케이션 시티 스타디움에서 사우디아라비아와 2023 아시아축구연맹(AFC) 아시안컵 16강전을 치른다. 쉽지 않은 한판이 될 것으로 예상된다. 우승 후보로 첫손에 거론되던 클린스만호는 조별리그에서 고전, E조...",https://isplus.com/article/view/isp202401300285
2주 전,"""'결승까지 호텔 예약' 발언, 부정적으로 듣지 않았으면""…클린스만 정확히 뭐...",엑스포츠뉴스,대한민국 축구대표팀을 이끄는 위르겐 클린스만 감독은 정확히 뭐라고 말했을까. 클린스만호는 31일(이하 한국시간) 오전 1시 카타르 알라이얀 에듀케이션 시티 경기장에서 2023 아시아축구연맹(AFC) 아시안컵 16강 사우디아라비아전을 치른다....,https://www.xportsnews.com/article/1818666
